Data File:  G:\Meu Drive\Integrated Design\Bancada para o Controle\Henrique\Testes Passivos\REG_CVHS_passivo\01_11_2019\Transient\20191031_LaFeSi_CVHS_mf20_dT3K_Th303_Fb0p5_f0p75_cycle_10_35_27.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date: sexta-feira, 1 de novembro de 2019 @ 10:35:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Control Test Apparatus - Experimentos iniciais - POLO-UFSC 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Run Time [s],T Reg Hot [�C],T Reg Cold [�C],T CHEX in [�C],T CHEX out [�C],T HHEX in [�C],T HHEX out [�C],T amb left [�C],T amb door [�C],T amb right [�C],T cab down [�C] ,T cab middle [�C],T cab up [�C],Torque [Nm],Displacement [%], MFR - HB [kg/h], MFR - CB [kg/h],HighFlow [L/h],LowFlow [L/h],P Hot in [bar],P Cold in [bar],P Cold out [bar] ,P Hot out [bar],P sys in [bar],P sys out [bar],dp Cold [bar],dp Hot [bar],dp System [bar],Field [V],V_VHB_high [V],I_VHB_high [A],V_VHB_low [V],I_VHB_low [A],V_VCB_high [V],I_VCB_high [A],V_VCB_low [V],I_VCB_low [A],f AMR [Hz],Vazao setada [kg/h],FB [%],W pump [W],W motor [W],W VHB High [W],W VHB Low [W],W VCB High [W],W VCB Low [W]
2448.28000,30.30345,27.65966,27.56649,30.39507,30.61170,27.70560,25.48410,25.90263,27.92862,26.39039,26.35156,26.34606,-0.23796,0.23601,2.91215,16.60477,21.43681,2.21503,1.84757,1.90400,1.83489,1.88321,2.05766,1.87063,0.06911,-0.03564,0.18702,2.70602,0.00750,-0.00243,-0.00992,-0.00381,24.39694,0.00101,24.31472,0.00139,0.75000,1.53000,50.00000,0.11387,-0.56109,1.69757,1.66678,1.52288,1.61036
2448.28667,30.41619,27.57351,27.55001,30.40136,30.61401,27.72024,25.50390,25.90693,27.93695,26.38767,26.35525,26.33735,-0.23796,0.23352,2.70807,16.84049,21.44130,2.22813,1.84646,1.90400,1.83462,1.88183,2.05641,1.87063,0.06938,-0.03537,0.18578,2.70710,0.00704,-0.00251,-0.01038,-0.00393,23.78377,0.28649,23.66698,0.30943,0.75000,1.53000,50.00000,0.11387,-0.56109,1.69757,1.66678,1.52924,1.61206
2448.29333,30.41593,27.64865,27.57236,30.39835,30.59945,27.72903,25.50156,25.89894,27.92079,26.38680,26.34851,26.33144,-0.23828,0.23104,2.52862,17.09029,21.43457,2.21113,1.84646,1.90317,1.83406,1.88266,2.05641,1.87063,0.06911,-0.03620,0.18578,2.70566,0.00704,-0.00251,-0.01038,-0.00385,24.37751,0.00069,24.29297,0.00127,0.75000,1.53000,50.00000,0.11387,-0.56109,1.69757,1.66678,1.52924,1.61206
2448.30000,30.41753,27.65195,27.55904,30.39615,30.61257,27.69954,25.48791,25.91798,27.92840,26.37036,26.37885,26.32544,-0.23764,0.23850,2.36324,17.31897,21.43457,2.22060,1.84619,1.90372,1.83434,1.88128,2.05600,1.87036,0.06938,-0.03509,0.18564,2.70750,0.00843,-0.00235,-0.01131,-0.00397,24.39602,0.00093,24.31425,0.00119,0.75000,1.53000,50.00000,0.11387,-0.56109,1.69757,1.66678,1.52924,1.61206
2448.30667,30.45589,27.69090,27.58359,30.37915,30.58319,27.70351,25.48423,25.90937,27.94123,26.37759,26.35982,26.36226,-0.23892,0.23352,2.20138,17.53711,21.43457,2.21308,1.84646,1.90317,1.83434,1.88100,2.05641,1.87008,0.06883,-0.03454,0.18633,2.70594,0.00704,-0.00255,-0.01038,-0.00393,23.82727,0.23099,23.77571,0.25548,0.75000,1.53000,50.00000,0.11387,-0.56109,1.69757,1.66678,1.53472,1.61811
2448.31333,30.39688,27.66437,27.54816,30.38729,30.59788,27.70415,25.49566,25.90900,27.92484,26.37600,26.34654,26.34250,-0.23892,0.23601,2.04304,17.74468,21.43681,2.21252,1.84619,1.90345,1.83406,1.88156,2.05683,1.87091,0.06938,-0.03537,0.18592,2.70606,0.00750,-0.00235,-0.01038,-0.00389,24.41268,0.00097,24.32952,0.00127,0.75000,1.53000,50.00000,0.11387,-0.56109,1.69757,1.66678,1.53472,1.61810
2448.32000,30.41108,27.65024,27.57003,30.38401,30.60588,27.65287,25.46885,25.91147,27.93181,26.36764,26.34949,26.33722,-0.23924,0.22855,1.89878,17.95930,21.43906,2.22618,1.84564,1.90289,1.83406,1.88045,2.05724,1.87063,0.06883,-0.03481,0.18661,2.70742,0.00843,-0.00231,-0.01038,-0.00389,24.25626,0.00089,24.18795,0.00095,0.75000,1.53000,50.00000,0.11387,-0.56109,1.69757,1.66678,1.52816,1.61086
2448.32667,30.42322,27.65525,27.58776,30.40211,30.60892,27.80764,25.49726,25.92265,27.92288,26.37759,26.35010,26.34532,-0.23956,0.22855,1.76859,18.15280,21.44130,2.21001,1.84591,1.90372,1.83351,1.88156,2.05724,1.87063,0.07021,-0.03564,0.18661,2.70542,0.00704,-0.00243,-0.01038,-0.00389,24.37890,0.00077,24.29436,0.00135,0.75000,1.53000,50.00000,0.11387,-0.56110,1.69757,1.66678,1.52816,1.61087
2448.33333,30.40722,27.64377,27.58531,30.37574,30.58091,27.70024,25.48115,25.88151,27.93964,26.37218,26.33845,26.33685,-0.24021,0.23601,1.64895,18.34982,21.43906,2.22088,1.84646,1.90289,1.83324,1.88156,2.05683,1.87119,0.06966,-0.03509,0.18564,2.70738,0.00750,-0.00239,-0.01084,-0.00385,24.39232,0.00101,24.30916,0.00119,0.75000,1.53000,50.00000,0.11387,-0.56110,1.69757,1.66678,1.52816,1.61086
2448.34000,30.41061,27.66501,27.57933,30.39604,30.59400,27.72550,25.47255,25.90643,27.94171,26.39405,26.32626,26.36310,-0.23956,0.22606,1.52932,18.53629,21.44130,2.21419,1.84646,1.90317,1.83406,1.88128,2.05683,1.87119,0.06911,-0.03481,0.18564,2.70666,24.31769,0.02532,24.29223,0.02446,-0.01897,-0.00399,-0.01868,-0.00470,0.75000,1.53000,50.00000,0.11386,-0.56111,1.69412,1.66295,1.52816,1.61086
2448.34667,30.42055,27.64781,27.57468,30.38341,30.60685,27.69290,25.48127,25.90398,27.91285,26.37673,26.27446,26.35429,-0.24053,0.23104,1.41672,18.70869,21.44130,2.21280,1.84591,1.90345,1.83379,1.88100,2.05766,1.87119,0.06966,-0.03509,0.18647,2.70914,23.23980,0.49721,23.50103,0.46851,-0.01435,-0.00387,-0.00202,-0.00486,0.75000,1.53000,50.00000,0.11386,-0.56111,1.69725,1.66514,1.52816,1.61086
2448.35333,30.40719,27.64084,27.58763,30.38390,30.61511,27.69755,25.47931,25.91883,27.91994,26.36825,26.35759,26.35552,-0.23956,0.23601,1.31468,18.89164,21.43457,2.22702,1.84729,1.90372,1.83379,1.88266,2.05683,1.87063,0.06994,-0.03537,0.18619,2.70854,22.96316,0.70590,22.73250,0.77690,0.00139,-0.00387,-0.00387,-0.00490,0.75000,1.53000,50.00000,0.11386,-0.56112,1.69243,1.65984,1.52816,1.61086
2448.36000,30.40853,27.64902,27.57907,30.37550,30.59972,27.70294,25.49665,25.89840,27.92777,26.38679,26.34654,26.34336,-0.23988,0.23104,1.22319,19.03940,21.43906,2.20917,1.84674,1.90317,1.83351,1.88100,2.05558,1.87063,0.06966,-0.03426,0.18495,2.70870,22.64859,1.13681,22.54280,1.21393,-0.00139,-0.00391,-0.00618,-0.00474,0.75000,1.53000,50.00000,0.11386,-0.56112,1.69299,1.66126,1.52816,1.61086
2448.36667,30.42081,27.62963,27.60509,30.36468,30.58162,27.71930,25.58346,25.90900,27.92875,26.36334,26.36337,26.34176,-0.23988,0.23352,1.14226,19.19421,21.43906,2.21977,1.84702,1.90317,1.83379,1.87934,2.05517,1.87091,0.06938,-0.03233,0.18426,2.71387,22.69577,1.17281,22.61683,1.24453,-0.00185,-0.00395,-0.00618,-0.00482,0.75000,1.53000,50.00000,0.11386,-0.56112,1.69264,1.66135,1.52816,1.61086
2448.37333,30.41637,27.66993,27.55793,30.36967,30.59266,27.70034,25.49173,25.90005,27.94721,26.38951,26.31527,26.35626,-0.24021,0.23104,1.05781,19.33142,21.43233,2.21252,1.84895,1.90289,1.83324,1.87934,2.05434,1.87036,0.06966,-0.03040,0.18398,2.71555,22.83178,1.16052,22.72927,1.22915,-0.00139,-0.00395,-0.00665,-0.00474,0.75000,1.53000,50.00000,0.11386,-0.56113,1.69208,1.66118,1.52816,1.61086
2448.38000,30.39313,27.64270,27.59093,30.39229,30.59812,27.69048,25.50526,25.89551,27.92888,26.40597,26.34692,26.34840,-0.24085,0.23352,0.97688,19.44752,21.43906,2.21029,1.85033,1.90317,1.83406,1.87879,2.05351,1.87063,0.06911,-0.02846,0.18288,2.71014,21.10254,1.13937,21.20147,1.18758,0.00278,-0.00403,-0.00248,-0.00478,0.75000,1.53000,50.00000,0.11386,-0.56113,1.68922,1.65840,1.52816,1.61086
2448.38667,30.40465,27.66111,27.58874,30.35277,30.60856,27.70890,25.47771,25.91134,27.81168,26.37107,26.33733,26.35392,-0.24085,0.23104,0.91707,19.56714,21.44130,2.22534,1.85143,1.90372,1.83462,1.87769,2.05227,1.87091,0.06911,-0.02625,0.18136,2.71070,22.04303,1.17886,21.77058,1.23904,0.00185,-0.00395,-0.00156,-0.00474,0.75000,1.53000,50.00000,0.11386,-0.56114,1.69034,1.65902,1.52816,1.61086
2448.39333,30.42175,27.65269,27.56966,30.35340,30.61923,27.68853,25.40539,25.90581,27.92753,26.36297,26.35894,26.33857,-0.24021,0.22606,0.84669,19.67973,21.44355,2.21224,1.85254,1.90289,1.83462,1.87658,2.05351,1.87036,0.06828,-0.02405,0.18316,2.70918,22.58845,1.17906,22.48682,1.25034,-0.00092,-0.00395,-0.00618,-0.00474,0.75000,1.53000,50.00000,0.11386,-0.56115,1.69151,1.66099,1.52816,1.61086
2448.40000,30.38426,27.64660,27.56808,30.36505,30.59059,27.70071,25.48090,25.91883,27.92766,26.38962,26.32764,26.35969,-0.24085,0.23352,0.79743,19.75713,21.43681,2.22451,1.85419,1.90234,1.83406,1.87437,2.05393,1.87091,0.06828,-0.02018,0.18302,2.71379,22.69300,1.17402,22.57241,1.24605,-0.00185,-0.00403,-0.00618,-0.00470,0.75000,1.53000,50.00000,0.11386,-0.56115,1.69131,1.66106,1.52816,1.61086
2448.40667,30.38647,27.68555,27.59120,30.33225,30.58855,27.69681,25.46233,25.89009,27.92607,26.40929,26.38347,26.32015,-0.24053,0.22855,0.74465,19.81694,21.43233,2.21782,1.85889,1.90538,1.84400,1.87603,2.05558,1.87091,0.06139,-0.01714,0.18467,2.70866,24.89827,0.00141,24.86133,0.00139,-0.00463,-0.00395,-0.00989,-0.00482,0.75000,1.53000,50.00000,0.11386,-0.56116,1.69131,1.66106,1.52816,1.61086
2448.41333,30.39507,27.65525,27.58092,30.34610,30.59982,27.54678,25.47487,25.90127,27.98724,26.38263,26.36054,26.36927,-0.23988,0.23352,0.68483,19.88731,21.44130,2.21726,1.85971,1.90234,1.84565,1.87299,2.05641,1.87119,0.05669,-0.01328,0.18523,2.70578,24.74977,0.00117,24.69014,0.00139,-0.00370,-0.00431,-0.00896,-0.00470,0.75000,1.53000,50.00000,0.11386,-0.56116,1.69130,1.66106,1.52816,1.61086
2448.42000,30.39588,27.66111,27.58190,30.33601,30.60554,27.70364,25.50253,25.90300,27.93584,26.36445,26.34814,26.34545,-0.23988,0.22855,0.63205,19.92601,21.44130,2.23092,1.85668,1.89598,1.84069,1.86553,2.06222,1.87119,0.05530,-0.00885,0.19103,2.70754,24.45138,0.00133,24.41576,0.00139,-0.00324,-0.00399,-0.00757,-0.00466,0.75000,1.53000,50.00000,0.11386,-0.56117,1.69130,1.66106,1.52816,1.61086
2448.42667,30.37191,27.64781,27.58494,30.33443,30.59885,27.71196,25.49197,25.89833,27.93169,26.35338,26.34102,26.30995,-0.23956,0.23104,0.60039,19.95415,21.43906,2.21475,1.85557,1.89129,1.84041,1.86139,2.07175,1.87119,0.05087,-0.00581,0.20056,2.70570,23.99895,0.00129,23.97251,0.00131,-0.00092,-0.00395,-0.00572,-0.00474,0.75000,1.53000,50.00000,0.11385,-0.56117,1.69129,1.66105,1.52816,1.61086
2448.43333,30.36813,27.66182,27.58559,30.33030,30.61873,27.70523,25.45545,25.90802,27.93890,26.38950,26.32727,26.31684,-0.23956,0.23352,0.56168,19.97526,21.43906,2.22423,1.85530,1.88603,1.84124,1.85780,2.08335,1.87119,0.04479,-0.00250,0.21216,2.70706,22.95483,0.25780,23.02076,0.25231,0.00093,-0.00395,-0.00341,-0.00474,0.75000,1.53000,50.00000,0.11385,-0.56117,1.69718,1.66683,1.52816,1.61086
2448.44000,30.37275,27.65949,27.58066,30.33905,30.61050,27.76832,25.48902,25.92193,27.91739,26.36529,26.36372,26.36571,-0.23956,0.23352,0.53001,19.98582,21.44355,2.21698,1.85226,1.87995,1.83848,1.85337,2.09205,1.87202,0.04147,-0.00111,0.22004,2.70614,23.29439,0.00137,23.26182,0.00123,0.00324,-0.00395,-0.00109,-0.00490,0.75000,1.53000,50.00000,0.11385,-0.56118,1.69714,1.66684,1.52816,1.61086
2448.44667,30.36388,27.65367,27.59397,30.32263,30.59182,27.70476,25.48103,25.91453,27.93536,26.37710,26.35661,26.34115,-0.24021,0.23104,0.49834,19.98582,21.43906,2.21559,1.85198,1.87442,1.83738,1.84951,2.09868,1.87202,0.03705,0.00248,0.22667,2.70570,22.93032,0.00105,22.90370,0.00175,0.00324,-0.00407,-0.00063,-0.00478,0.75000,1.53000,50.00000,0.11385,-0.56118,1.69714,1.66685,1.52816,1.61086
2448.45333,30.35735,27.64414,27.56393,30.33370,30.56683,27.70439,25.49247,25.87843,27.92545,26.36174,26.36595,26.34247,-0.23924,0.23601,0.46668,19.96471,21.43681,2.22897,1.85088,1.86834,1.83710,1.84453,2.10076,1.87146,0.03124,0.00635,0.22929,2.70734,22.59353,0.00141,22.56779,0.00127,0.00370,-0.00407,-0.00063,-0.00490,0.75000,1.53000,50.00000,0.11385,-0.56118,1.69714,1.66685,1.52816,1.61086
2448.46000,30.37639,27.65892,27.58945,30.33188,30.59363,27.70364,25.49074,25.89599,27.92570,26.35831,26.37049,26.35183,-0.23924,0.23104,0.43501,19.95415,21.44355,2.21113,1.84784,1.86060,1.83379,1.83873,2.10241,1.87174,0.02681,0.00911,0.23067,2.70574,22.15822,0.00149,22.12314,0.00127,0.00555,-0.00395,0.00076,-0.00470,0.75000,1.53000,50.00000,0.11385,-0.56118,1.69060,1.66073,1.52816,1.61086
2448.46667,30.37020,27.69383,27.56309,30.30088,30.59266,27.67833,25.47255,25.86996,27.90820,26.40388,26.34875,26.34643,-0.23892,0.24098,0.41390,19.92601,21.43906,2.22088,1.84646,1.85342,1.83186,1.83238,2.10449,1.87229,0.02156,0.01409,0.23219,2.70674,21.27925,0.32320,21.12096,0.30422,0.00417,-0.00403,-0.00156,-0.00482,0.75000,1.53000,50.00000,0.11385,-0.56118,1.69745,1.66712,1.52816,1.61086
2448.47333,30.34811,27.67259,27.57994,30.33577,30.58768,27.71317,25.50082,25.88826,27.95591,26.38385,26.36030,26.33918,-0.23892,0.23352,0.39278,19.89434,21.43906,2.21336,1.84619,1.84816,1.83103,1.82685,2.10573,1.87202,0.01713,0.01934,0.23371,2.70678,24.33434,0.00149,24.30240,0.00139,-0.00139,-0.00395,-0.00711,-0.00466,0.75000,1.53000,50.00000,0.11386,-0.56118,1.69744,1.66712,1.52816,1.61086
2448.48000,30.34423,27.66794,27.59936,30.32410,30.60066,27.71745,25.49505,25.91123,27.92336,26.38103,26.34261,26.33907,-0.23924,0.23601,0.36815,19.85916,21.44130,2.21308,1.84674,1.84319,1.83020,1.82354,2.10656,1.87285,0.01299,0.02320,0.23371,2.70642,24.32185,0.00137,24.31351,0.00111,-0.00278,-0.00387,-0.00711,-0.00462,0.75000,1.53000,50.00000,0.11386,-0.56118,1.69184,1.66485,1.52816,1.61086
2448.48667,30.35685,27.67404,27.58287,30.30660,30.59982,27.71610,25.48644,25.91086,27.93217,26.35978,26.35379,26.34545,-0.23956,0.23601,0.34000,19.82398,21.44130,2.22702,1.84674,1.83904,1.83048,1.82022,2.10780,1.87312,0.00856,0.02652,0.23468,2.70750,23.69501,0.27874,23.58154,0.25503,-0.00139,-0.00399,-0.00711,-0.00470,0.75000,1.53000,50.00000,0.11386,-0.56119,1.69840,1.67083,1.52816,1.61086
2448.49333,30.31988,27.66549,27.57799,30.31706,30.60407,27.71243,25.47291,25.90287,27.92496,26.35694,26.34593,26.32751,-0.23924,0.23352,0.32945,19.78176,21.44130,2.21029,1.84702,1.83545,1.83075,1.81829,2.11029,1.87285,0.00469,0.02873,0.23744,2.70574,24.33712,0.00145,24.29084,0.00139,-0.00185,-0.00407,-0.00711,-0.00490,0.75000,1.53000,50.00000,0.11385,-0.56119,1.69840,1.67084,1.52816,1.61086
2448.50000,30.32323,27.67882,27.54768,30.33748,30.60310,27.70940,25.48755,25.91381,27.96447,26.45474,26.33303,26.33034,-0.24149,0.23850,0.31185,19.71843,21.44130,2.22088,1.84757,1.83213,1.83186,1.81442,2.11443,1.87340,0.00027,0.03315,0.24103,2.70758,24.32972,0.00161,24.36024,0.00151,-0.00231,-0.00399,-0.00757,-0.00486,0.75000,1.53000,50.00000,0.11385,-0.56119,1.69841,1.67084,1.52816,1.61086
2448.50667,30.30017,27.70420,27.58335,30.30161,30.58527,27.69913,25.48681,25.88616,27.91775,26.38582,26.34665,26.33735,-0.23860,0.23104,0.30482,19.68325,21.43906,2.21419,1.84812,1.82826,1.83213,1.81138,2.11692,1.87395,-0.00387,0.03674,0.24297,2.70614,24.35007,0.00141,24.33572,0.00071,-0.00463,-0.00391,-0.00618,-0.00470,0.75000,1.53000,50.00000,0.11385,-0.56119,1.69841,1.67082,1.52816,1.61086
2448.51333,30.31396,27.69241,27.56319,30.31997,30.60722,27.70866,25.48689,25.91368,27.92496,26.37575,26.36136,26.33648,-0.23860,0.23601,0.28722,19.63751,21.44130,2.21364,1.84812,1.82577,1.83268,1.80862,2.12023,1.87340,-0.00691,0.03950,0.24684,2.70626,24.33943,0.00149,24.32924,0.00143,-0.00324,-0.00403,-0.00711,-0.00478,0.75000,1.53000,50.00000,0.11385,-0.56119,1.69068,1.66384,1.52816,1.61086
2448.52000,30.30382,27.68158,27.59788,30.32434,30.60575,27.72098,25.46455,25.92204,27.93010,26.37710,26.35722,26.17446,-0.23956,0.23352,0.27315,19.60233,21.44130,2.22729,1.84978,1.82439,1.83489,1.80696,2.12065,1.87368,-0.01050,0.04282,0.24697,2.70754,24.91816,0.00862,23.62688,0.31655,-0.00092,-0.00403,-0.00618,-0.00478,0.75000,1.53000,50.00000,0.11385,-0.56119,1.69086,1.67129,1.52816,1.61086
2448.52667,30.28828,27.69481,27.59558,30.30805,30.59631,27.72540,25.48237,25.89392,27.94073,26.38997,26.34739,26.35798,-0.23860,0.23104,0.27315,19.55307,21.44579,2.21029,1.85171,1.82384,1.83627,1.80641,2.11941,1.87368,-0.01243,0.04530,0.24573,2.70594,24.33018,0.00141,24.29130,0.00135,-0.00278,-0.00407,-0.00665,-0.00482,0.75000,1.53000,50.00000,0.11386,-0.56120,1.69086,1.67129,1.52816,1.61086
2448.53333,30.27539,27.69565,27.57381,30.32203,30.60347,27.71452,25.49258,25.90276,27.91861,26.38005,26.34763,26.33527,-0.23828,0.23352,0.25204,19.51085,21.44579,2.22005,1.85364,1.82411,1.83903,1.80751,2.11733,1.87285,-0.01492,0.04613,0.24449,2.70750,24.34267,0.00153,24.31767,0.00123,-0.00231,-0.00391,-0.00757,-0.00466,0.75000,1.53000,50.00000,0.11386,-0.56119,1.68453,1.66667,1.52816,1.61086
2448.54000,30.25915,27.70225,27.59265,30.32836,30.57955,27.72721,25.51140,25.97229,27.92264,26.37919,26.32358,26.34889,-0.23828,0.23352,0.25204,19.47215,21.45477,2.21336,1.85585,1.82605,1.84151,1.80834,2.11278,1.87423,-0.01546,0.04751,0.23855,2.70614,23.79910,0.29693,23.65233,0.25812,-0.00324,-0.00391,-0.00618,-0.00458,0.75000,1.53000,50.00000,0.11386,-0.56119,1.69157,1.67275,1.52816,1.61086
2448.54667,30.24663,27.67942,27.57175,30.30915,30.51697,27.73098,25.48644,25.90544,27.93364,26.37402,26.35379,26.34336,-0.23860,0.23601,0.23444,19.42641,21.46375,2.21224,1.85861,1.82716,1.84427,1.81000,2.10863,1.87312,-0.01712,0.04861,0.23551,2.70618,24.32278,0.00137,24.30055,0.00127,-0.00231,-0.00395,-0.00711,-0.00470,0.75000,1.53000,50.00000,0.11386,-0.56119,1.69157,1.67273,1.52816,1.61086
2448.55333,30.23183,27.68673,27.58898,30.31974,30.61388,27.72647,25.49173,25.90802,27.92190,26.37085,26.37957,26.33390,-0.23860,0.23352,0.23444,19.39475,21.47048,2.22590,1.86109,1.82992,1.84758,1.81138,2.10283,1.87285,-0.01766,0.04971,0.22998,2.70794,24.24598,0.00121,24.28343,0.00151,-0.00139,-0.00395,-0.00665,-0.00462,0.75000,1.53000,50.00000,0.11387,-0.56119,1.69157,1.67274,1.52816,1.61086
2448.56000,30.22882,27.70578,27.56332,30.23063,30.60176,27.70638,25.47328,25.88791,27.92838,26.39331,26.34617,26.35515,-0.23828,0.23104,0.22741,19.34198,21.47722,2.20917,1.86358,1.83158,1.85034,1.81304,2.09868,1.87229,-0.01877,0.05054,0.22639,2.70582,24.30381,0.00129,24.31073,0.00071,-0.00231,-0.00403,-0.00665,-0.00478,0.75000,1.53000,50.00000,0.11387,-0.56119,1.69157,1.67272,1.52816,1.61086
2448.56667,30.23357,27.69477,27.57677,30.33722,30.58781,27.70981,25.49025,25.81994,27.91884,26.35633,26.35857,26.36006,-0.23828,0.23850,0.22741,19.29976,21.48395,2.21921,1.86579,1.83379,1.85338,1.81470,2.09371,1.87202,-0.01959,0.05109,0.22170,2.70726,24.33342,0.00133,24.30287,0.00131,-0.00185,-0.00403,-0.00665,-0.00478,0.75000,1.53000,50.00000,0.11387,-0.56119,1.68355,1.66568,1.52816,1.61086
2448.57333,30.21204,27.70847,27.56039,30.29930,30.60226,27.72071,25.52001,25.89782,27.93266,26.35904,26.34506,26.34447,-0.23764,0.23104,0.22741,19.25050,21.48844,2.21252,1.86937,1.83655,1.85697,1.81691,2.08791,1.87174,-0.02041,0.05247,0.21617,2.70622,24.60728,0.00101,23.77216,0.28463,-0.00231,-0.00403,-0.00711,-0.00482,0.75000,1.53000,50.00000,0.11387,-0.56118,1.68355,1.67242,1.52816,1.61086
2448.58000,30.20233,27.70383,27.56681,30.31244,30.59804,27.71526,25.48902,25.88690,27.87725,26.39811,26.40227,26.34975,-0.23764,0.24098,0.23444,19.19773,21.48844,2.21252,1.87186,1.83959,1.86000,1.81912,2.08377,1.87063,-0.02041,0.05274,0.21313,2.70610,24.31399,0.00133,24.29130,0.00135,-0.00231,-0.00387,-0.00618,-0.00474,0.75000,1.53000,50.00000,0.11387,-0.56118,1.68354,1.67241,1.52816,1.61086
2448.58667,30.21083,27.58044,27.57347,30.36859,30.60808,27.73614,25.48742,25.89673,27.91640,26.35683,26.35514,26.34914,-0.23732,0.23104,0.25556,19.14847,21.49517,2.22785,1.87572,1.84291,1.86359,1.82298,2.08045,1.87091,-0.02068,0.05274,0.20954,2.70790,24.28901,0.00141,24.26169,0.00139,-0.00231,-0.00399,-0.00757,-0.00506,0.75000,1.53000,50.00000,0.11388,-0.56118,1.67672,1.66722,1.52816,1.61086
2448.59333,30.19141,27.71053,27.57091,30.31985,30.60467,27.73112,25.49984,25.91623,27.94073,26.36100,26.35010,26.33084,-0.23828,0.22855,0.26611,19.08514,21.49293,2.21224,1.87848,1.84706,1.86690,1.82575,2.07631,1.87063,-0.01984,0.05274,0.20567,2.70582,23.77088,0.31186,23.62225,0.26084,-0.00463,-0.00403,-0.00665,-0.00474,0.75000,1.53000,50.00000,0.11388,-0.56118,1.68411,1.67335,1.52816,1.61086
2448.60000,30.19764,27.68309,27.56332,30.31766,30.59987,27.72610,25.46958,25.90951,27.93279,26.38508,26.35623,26.33820,-0.23796,0.23850,0.30130,19.02885,21.49293,2.22256,1.88152,1.84927,1.86966,1.82796,2.07133,1.86980,-0.02039,0.05356,0.20153,2.70738,24.33064,0.00137,24.29963,0.00131,-0.00139,-0.00395,-0.00665,-0.00462,0.75000,1.53000,50.00000,0.11388,-0.56118,1.68410,1.67335,1.52816,1.61086
2448.60667,30.17671,27.70531,27.54890,30.29930,30.62830,27.70718,25.50181,25.89527,27.94184,26.36985,26.34395,26.33562,-0.23828,0.23104,0.34000,18.94089,21.49742,2.21698,1.88538,1.85203,1.87269,1.83072,2.06677,1.86980,-0.02066,0.05466,0.19697,2.70634,24.29826,0.00165,24.34590,0.00123,-0.00231,-0.00399,-0.00711,-0.00474,0.75000,1.53000,50.00000,0.11388,-0.56118,1.68411,1.67335,1.52816,1.61086
2448.61333,30.19724,27.82603,27.56293,30.30200,30.60953,27.72559,25.49677,25.91405,27.92777,26.38411,26.35857,26.34274,-0.23796,0.23352,0.38575,18.88108,21.50640,2.21642,1.88787,1.85424,1.87573,1.83348,2.06263,1.86953,-0.02148,0.05439,0.19310,2.70602,23.41606,0.24386,24.26354,0.00135,-0.00231,-0.00399,-0.00711,-0.00482,0.75000,1.53000,50.00000,0.11388,-0.56118,1.68978,1.67334,1.52816,1.61086
2448.62000,30.18378,27.70992,27.57896,30.33480,30.61535,27.72173,25.48730,25.90568,27.92164,26.36727,26.35600,26.32752,-0.23732,0.23352,0.44205,18.76146,21.50864,2.23036,1.89118,1.85729,1.87904,1.83514,2.05849,1.86870,-0.02175,0.05604,0.18979,2.70770,24.28623,0.00153,24.26539,0.00123,-0.00092,-0.00395,-0.00711,-0.00478,0.75000,1.53000,50.00000,0.11388,-0.56118,1.68976,1.66621,1.52816,1.61086
2448.62667,30.18294,27.70430,27.58470,30.30392,30.59497,27.71243,25.48544,25.89145,27.93316,26.37943,26.35698,26.33661,-0.23732,0.23104,0.50538,18.65240,21.50415,2.21391,1.89449,1.85950,1.88180,1.83763,2.05434,1.86842,-0.02230,0.05687,0.18592,2.70574,24.38384,0.00201,23.75458,0.10404,-0.00139,-0.00399,-0.00665,-0.00474,0.75000,1.53000,50.00000,0.11389,-0.56118,1.68978,1.66865,1.52816,1.61086
2448.63333,30.14650,27.68881,27.57495,30.35303,30.60150,27.74637,25.45311,25.90802,27.93145,26.38448,26.35955,26.35038,-0.23732,0.23352,0.58983,18.53277,21.51089,2.22339,1.89781,1.86198,1.88511,1.84011,2.05144,1.86814,-0.02313,0.05769,0.18330,2.70734,24.32833,0.00145,24.29685,0.00139,-0.00231,-0.00399,-0.00711,-0.00478,0.75000,1.53000,50.00000,0.11389,-0.56117,1.68978,1.66865,1.52816,1.61086
2448.64000,30.21228,27.72143,27.55511,30.29299,30.59654,27.73048,25.47599,25.90164,27.90807,26.37453,26.34654,26.33757,-0.23828,0.22855,0.68132,18.38853,21.50864,2.21810,1.90029,1.86392,1.88787,1.84205,2.04730,1.86759,-0.02395,0.05824,0.17971,2.70626,24.33296,0.00137,24.30749,0.00143,-0.00092,-0.00403,-0.00757,-0.00466,0.75000,1.53000,50.00000,0.11389,-0.56117,1.68254,1.66322,1.52816,1.61086
